username,rate,date,label,sentimen,reviews,produk
DianFauziah77,5,31-07-2017 21:52,non,positive,"Beli dua produk skincare, dapatkan diskon 10% hanya di akhir pekan ini",Produk Skincare
SariWijayanti33,5,23-07-2017 5:15,non,positive,Diskon besar-besaran untuk semua produk skincare menjelang akhir tahun,Produk Skincare
WindaPrameswari14,4,20-07-2017 10:15,non,positive,"Beli satu, dapatkan satu gratis untuk semua produk sheet mask selama promosi berlangsung",Produk Skincare
AyuRahmawati95,4,18-07-2017 3:15,non,positive,Dapatkan paket hemat produk skincare lengkap hanya untuk minggu ini!,Produk Skincare
SintaRohmawati26,4,17-07-2017 2:15,non,positive,Nikmati harga spesial untuk produk skincare favorit Anda dalam promosi bulan ini,Produk Skincare
NiaAndini39,4,15-07-2017 0:15,non,positive,Nikmati pengiriman gratis untuk semua pembelian produk skincare di atas Rp500.000!,Produk Skincare
AriniSuryaningsih05,1,13-07-2017 10:15,non,negative,Beberapa krim mata bisa terasa terlalu berat di kulit dan menyebabkan iritasi,Produk Skincare
CitraDewi22,1,06-07-2017 9:15,non,negative,Eksfoliator fisik yang terlalu kasar dapat merusak lapisan pelindung kulit dan menyebabkan kemerahan,Produk Skincare
RaniAnggraini89,1,06-07-2017 1:15,non,negative,Beberapa clay mask bisa membuat kulit terasa sangat kering setelah digunakan,Produk Skincare
AyuWulandari73,2,03-06-2017 23:15,non,negative,Micellar water kadang tidak cukup efektif untuk menghapus makeup waterproof,Produk Skincare
FitriSariyanti06,2,02-06-2017 5:18,non,negative,Beberapa krim anti-aging bisa membuat kulit terasa lengket dan tidak nyaman,Produk Skincare
LinaPuspitasari41,2,31-05-2017 14:15,non,negative,Produk dengan fragrance tinggi dapat menyebabkan iritasi pada kulit sensitif,Produk Skincare
NiaNurhayati57,2,30-05-2017 6:48,non,negative,Beberapa peeling gel bisa membuat kulit terasa perih dan terbakar.,Produk Skincare
PutriSulistiani30,2,27-05-2017 2:15,non,negative,Face scrub yang terlalu kasar dapat merusak kulit dan menyebabkan mikro-abrasions,Produk Skincare
DinaWahyuni68,2,26-05-2017 19:33,non,negative,Beberapa masker charcoal dapat membuat kulit terasa sangat kering dan tidak nyaman,Produk Skincare
SitiRahayu95,2,24-05-2017 0:15,non,negative,Produk anti-aging dengan retinol bisa menyebabkan iritasi jika digunakan terlalu sering,Produk Skincare
yaaagmg5d5,2,05-05-2024 12:55 PM,non,negative,Kosong nggk ada isinya udh di bayar gimana ini kak,[SHARE IN JAR] Facetology Triple Care Sunscreen
Tishania,2,05-05-2024 12:53 PM,non,negative,Situasi politik belakangan ini semakin memanas dengan konflik antarpartai yang tak kunjung mereda,Emina Sunscreen
Tarinapim,2,05-05-2024 12:25 PM,non,negative,Berita tentang kenaikan harga bahan pokok membuat banyak orang merasa khawatir akan kondisi ekonomi yang tidak stabil,Emina Sunscreen
Fitri_FZ,2,05-05-2024 11:41 AM,non,negative,Tren fashion terbaru sepertinya semakin membingungkan dengan kombinasi warna dan pola yang tidak selaras.,Emina Sunscreen
gilangsabian,2,05-05-2024 11:39 AM,non,negative,"Kasus penipuan daring semakin merajalela, menunjukkan kerentanan dalam keamanan digital kita.",Emina Sunscreen
_Anisacaca,2,05-05-2024 11:39 AM,non,negative,Isu lingkungan seperti pemanasan global terus mengkhawatirkan dengan dampak yang semakin terasa,Emina Sunscreen
rsmirwn,2,05-05-2024 11:38 AM,non,negative,Pemberitaan tentang krisis kesehatan mental di tengah pandemi COVID-19 semakin mengkhawatirkan,Emina Sunscreen
mila_apriyani,2,05-05-2024 11:35 AM,non,negative,Tren diet yang ekstrem seringkali memberikan ekspektasi yang tidak realistis dan berpotensi merusak kesehatan,Emina Sunscreen
retsamulia,2,05-05-2024 11:33 AM,non,negative,"Berita tentang pertumbuhan angka kriminalitas di beberapa kota besar menimbulkan kekhawatiran akan keamanan masyarakat dan Isu intoleransi agama semakin meningkat, menciptakan ketegangan antar kelompok masyarakat",Emina Sunscreen
Syifanirmala,2,05-05-2024 11:20 AM,non,negative,Ketidakstabilan politik di beberapa negara berdampak pada ketidakpastian ekonomi global. dan Tren penggunaan media sosial yang berlebihan telah membawa dampak negatif pada kesehatan mental banyak individu.,Emina Sunscreen
tiararahy,2,05-05-2024 11:19 AM,non,negative,Kasus korupsi yang terungkap di kalangan elit politik menunjukkan kerentanan dalam sistem pengawasan dan penegakan hukum,Emina Sunscreen
astimaulida,2,05-05-2024 10:29 AM,non,negative,Isu perubahan iklim semakin mendesak untuk ditangani dengan serius demi keberlangsungan hidup bumi.,Emina Sunscreen
wansalsa,2,05-05-2024 10:13 AM,non,negative,"Pemberitaan tentang penggunaan kekerasan dalam demonstrasi politik semakin mengkhawatirkan stabilitas sosial selain itu Penggunaan obat-obatan terlarang di kalangan remaja semakin meningkat, menimbulkan kekhawatiran akan masa depan generasi muda.",Emina Sunscreen
Rafaaarini,2,05-05-2024 10:11 AM,non,negative,Ketidaksetaraan gender yang masih terjadi di banyak sektor pekerjaan menjadi tantangan besar dalam mencapai kesetaraan. dan Isu kesenjangan ekonomi semakin memperburuk kondisi sosial masyarakat yang kurang mampu.,Emina Sunscreen
Sheptiriani,2,05-05-2024 09:54 AM,non,negative,"Kondisi kemacetan lalu lintas yang semakin parah di perkotaan menjadi sumber frustrasi bagi para pengendara. dan Perdebatan tentang regulasi senjata api semakin memanas, meninggalkan ketidakpastian akan keamanan masyarakat.",Emina Sunscreen
Amaliaerfiana,2,05-05-2024 09:51 AM,non,negative,"Krisis air bersih di beberapa wilayah membuat kebutuhan dasar ini menjadi langka dan mahal.""",Emina Sunscreen
sysaputri_,2,05-05-2024 09:48 AM,non,negative,"Isu pengungsian akibat konflik bersenjata menunjukkan kelemahan dalam perdamaian dan keamanan global.""",Emina Sunscreen
gitadewantiii,2,05-05-2024 09:42 AM,non,negative,"Perdebatan tentang hak asasi manusia semakin kompleks dengan adanya pertentangan antara nilai-nilai budaya dan universalitas. Isu penggundulan hutan yang tidak terkontrol semakin memperparah kerusakan lingkungan dan kehilangan habitat satwa liar.""",Emina Sunscreen
alyarhmni,2,05-05-2024 09:34 AM,non,negative,"Ketidakstabilan politik di beberapa negara berkembang menghambat upaya pembangunan dan peningkatan kesejahteraan. Tren peningkatan kasus kekerasan dalam rumah tangga menunjukkan perlunya lebih banyak dukungan bagi korban.""",Emina Sunscreen
vasyarang,2,05-05-2024 09:19 AM,non,negative,"Isu kecanduan teknologi pada anak-anak dan remaja semakin mengkhawatirkan, memicu keresahan akan masa depan generasi mendatang.""",Emina Sunscreen
risnianty04,2,05-05-2024 08:28 AM,non,negative,"Situasi politik lagi kacau banget, deh, bener-bener nggak jelas, ya, konflik antarpartai udah kayak sabun aja, nggak ada habisnya, bikin ribet semua.",Emina Sunscreen
sabilazz_,2,05-05-2024 08:11 AM,non,negative,"Wah, harga barang pokok belakangan naik terus, sampe-sampe kantong jadi tipis banget, deh, jadi mikir dua kali buat belanja",Emina Sunscreen
Deamaylita_24,2,05-05-2024 07:59 AM,non,negative,"Tren fashion yang lagi ngehits sekarang kok aneh-aneh ya, warna-warni yang nggak nyambung, model yang nggak masuk akal, bikin kepala pusing mikirinnya",Emina Sunscreen
indahsll,2,05-05-2024 07:41 AM,non,negative,"Duh, kasus penipuan di dunia maya makin parah aja, ya, hati-hati banget, deh, sama transaksi online, nggak boleh lengah sedikit pun.",Emina Sunscreen
agisnafahrijatunr_08,2,05-05-2024 07:28 AM,non,negative,"Isu lingkungan kayak pemanasan global tuh serius banget, ya, harusnya diambil tindakan cepat, deh, buat ngurangin dampaknya",Emina Sunscreen
dewisanswi,2,05-05-2024 07:26 AM,non,negative,"Pernah denger gak, masalah kesehatan mental lagi ngehits banget, deh, bikin mikir, ya, kayaknya makin banyak aja yang perlu dibahas soal ini.",Emina Sunscreen
sienepauline,2,05-05-2024 07:22 AM,non,negative,"Tren diet yang lagi ngetren sekarang kayaknya nggak sehat banget, ya, ada yang terlalu ekstrim sampe bikin lapar terus, ada juga yang nggak beres sama nutrisinya, bikin khawatir aja",Emina Sunscreen
angeliafani,2,05-05-2024 07:13 AM,non,negative,"Kasus kriminalitas terus nambah ya, kayaknya nggak ada habisnya deh, udah kaya sinetron aja, tapi sayangnya ini beneran, bikin resah semua",Emina Sunscreen
Diannfllh,2,05-05-2024 07:10 AM,non,negative,"Banyak banget yang lagi ribut soal intoleransi agama, deh, bikin suasana jadi kacau, padahal kan seharusnya kita bisa hidup berdampingan dengan damai",Emina Sunscreen
tikaaa27,2,05-05-2024 07:07 AM,non,negative,"Politik lagi kacau, ekonomi juga ikutan goncang, masa depan jadi nggak jelas, ya, bikin khawatir semua orang",Emina Sunscreen
khaerunnisa_putri_,2,05-05-2024 07:04 AM,non,negative,"Berita tentang kenaikan harga sembako lagi bikin gundah, ya, kok rasanya makin berat aja hidupnya",Emina Sunscreen
Jilansyifa,2,05-05-2024 06:41 AM,non,negative,"Tren makeup sekarang kayaknya semakin aneh aja, ya, ada yang bikin mirip alien, ada juga yang kayak abis bangun tidur, bikin heran aja liatnya",Emina Sunscreen
nirapspth,2,05-05-2024 06:39 AM,non,negative,"Kabar tentang kerusuhan di beberapa daerah bikin khawatir banget, ya, masa depan anak cucu kita jadi nggak jelas",Emina Sunscreen
ratih_s,2,02-12-2021 4:04,non,negative,"Tren traveling ke luar negeri kayaknya lagi digilai banget, ya, padahal masih banyak tempat di Indonesia yang belum terjamah, sayang banget",Acnes Creamy Wash
ffienzka,2,01-12-2021 15:10,non,negative,"Banyak berita hoax di media sosial yang bikin bingung, ya, nggak tahu mana yang bener mana yang bohong, bikin puyeng aja.",Acnes Creamy Wash
rerevana,2,28-11-2021 9:58,non,negative,"Isu perubahan iklim semakin serius, ya, kayaknya makin nggak bisa ditunda lagi deh, harusnya semua pihak bergerak cepat",Acnes Creamy Wash
aanandiyani19,2,28-11-2021 5:59,non,negative,"kuliner sekarang kayaknya semakin aneh-aneh aja, ya, ada yang bener-bener eksperimental sampe nggak bisa dikenali rasanya, ada juga yang sok gourmet gitu, bikin geleng-geleng kepala aja",Acnes Creamy Wash
sekararumw,2,30-10-2021 14:12,non,negative,"Berita tentang maraknya kejahatan jalanan bikin was-was, ya, mana yang aman buat kita jalan-jalan, padahal kan udah jadi hak kita sebagai warga negara",Acnes Creamy Wash
Zahirazira,2,30-10-2021 8:43,non,negative,"Perdebatan tentang penggunaan teknologi dalam pendidikan lagi gencar-gencarnya, ya, tapi kayaknya masih banyak banget yang kurang siap, jadinya malah bingung",Acnes Creamy Wash
DillaRaffike,2,29-10-2021 6:54,non,negative,"Tren gaya hidup sehat kayaknya makin menjamur ya, ya, tapi banyak juga yang cuma gaya-gayaan aja, nggak konsisten, bikin ngakak aja",Acnes Creamy Wash
Enengyulianti28,2,28-10-2021 12:55,non,negative,"kabar tentang pelecehan seksual di tempat kerja, ya, bikin jijik dan kasihan sama korban-korbannya",Acnes Creamy Wash
plutooo,2,27-10-2021 3:25,non,negative,"yang lagi rame di berita bikin kesal banget, ya, kapan ya negara ini bebas dari korupsi?",Acnes Creamy Wash
jeolsii,2,26-10-2021 17:00,non,negative,"Isu kesenjangan sosial semakin mencuat, ya, kayaknya nggak ada habisnya, ya, padahal kan kita semua harusnya punya hak yang sama.",Acnes Creamy Wash
winonasasi,2,24-10-2021 22:17,non,negative,"Berita tentang kemacetan di ibu kota bikin males keluar rumah, ya, bikin rugi waktu aja nih, macet mulu",Acnes Creamy Wash
chllll,2,24-10-2021 13:54,non,negative,"Gosip tentang selebriti lagi rame, ya, kayaknya banyak yang nggak penting banget, tapi masih aja ramai dibicarakan, bikin heran aja",Acnes Creamy Wash
nanazwa,2,21-10-2021 10:04,non,negative,"Debat soal legalisasi aborsi bikin pro dan kontra, ya, padahal kan masalahnya nggak se-simple itu, bikin galau aja dengernya",Acnes Creamy Wash
carmenclar,2,18-10-2021 12:35,non,negative,"Kabar tentang kecelakaan di jalan raya lagi bikin prihatin, ya, masih banyak yang nggak taat aturan, padahal kan keselamatan bersama",Acnes Creamy Wash
diananggiii,2,15-10-2021 9:12,non,negative,Perdebatan soal hak asasi manusia kayaknya masih ngarang banget karena juga masih bingung ini.,Acnes Creamy Wash
deaxdea,2,13-10-2021 7:07,non,negative,"Anak muda sekarang kreatif banget sih, tapi kadang konten mereka di media sosial berlebihan dan malah jadi norak",Acnes Creamy Wash
ExshantySP,2,29-07-2021 2:04,non,negative,"Gaya hidup anak muda zaman sekarang kadang terlalu lebay, dari olahraga sampai gaya berpakaian, sering nggak masuk akal",Acnes Creamy Wash
purimuhammad_,2,28-07-2021 3:07,non,negative,"Semangat olahraga anak muda Indonesia bagus, tapi banyak juga yang cuma buat pamer di media sosial doang, nggak konsisten",Acnes Creamy Wash
niarahmadina,2,27-07-2021 5:28,non,negative,"kita emang punya bakat di olahraga, tapi sering kali nggak didukung fasilitas yang memadai, bikin potensi mereka jadi sia-sia",Acnes Creamy Wash
tyashiphora,2,26-07-2021 10:09,non,negative,"Lagi rame nih street workout, tapi banyak yang ikut-ikutan tanpa tahu teknik yang bener, ujung-ujungnya malah cedera",Acnes Creamy Wash
alfanabs,2,26-07-2021 6:52,non,negative,"Kok bisa ya, jalanan makin macet padahal udah ada jalan tol baru, jadi tambah kesel deh tiap hari",Acnes Creamy Wash
deiyaaaa,2,25-07-2021 10:50,non,negative,"Lagi rame banget berita soal korupsi pejabat, bener-bener bikin muak liatnya, kapan beresnya nih?",Acnes Creamy Wash
miasukowati,2,24-07-2021 18:07,non,negative,"Harga tiket konser makin mahal aja, padahal artisnya gitu-gitu aja, nggak worth it banget",Acnes Creamy Wash
Chandraadinda,2,24-07-2021 14:55,non,negative,"Kenapa sih berita di TV sekarang isinya gosip mulu, nggak ada berita yang penting sama sekali. Tiap hari kayaknya ada aja berita soal pencurian, jadi nggak berani keluar rumah sendirian lagi.",Acnes Creamy Wash
Eryka_kusuma24,2,23-07-2021 12:42,non,negative,"Gara-gara kenaikan harga BBM, semua jadi naik, hidup makin susah aja nih",Acnes Creamy Wash
tigaaapagi,2,22-07-2021 16:14,non,negative,"Berita soal lingkungan makin parah aja, pembalakan liar terus terjadi, nggak ada tindakan nyata dari pemerintah",Acnes Creamy Wash
rizkylutfia,2,12-04-2021 15:29,non,negative,"Kebijakan baru soal pajak bikin repot banget, semua serba ribet dan nggak jelas",Acnes Creamy Wash
lulukkmr,2,12-04-2021 15:19,non,negative,"Tiap kali hujan dikit, banjir, jalanan jadi macet parah, nggak ada solusi dari pemerintah",Acnes Creamy Wash
soniaaldino,2,12-04-2021 10:39,non,negative,"Tren diet sekarang makin nggak masuk akal, banyak yang nekat coba tanpa tahu risikonya, bikin miris",Acnes Creamy Wash
ViviAffh,2,11-04-2021 16:27,non,negative,"Kasus bullying di sekolah makin sering terjadi, padahal udah banyak kampanye anti-bullying",Acnes Creamy Wash
lulupop,2,11-04-2021 7:13,non,negative,"Harga sewa tempat tinggal makin nggak masuk akal, padahal fasilitasnya biasa aja",Acnes Creamy Wash
Milleniav_,2,11-04-2021 4:55,non,negative,"Kenapa sih internet di Indonesia lemot banget, padahal bayarannya mahal",Acnes Creamy Wash
putriamaliya,2,10-04-2021 14:08,non,negative,"Kebijakan pendidikan makin nggak jelas, kurikulumnya ganti-ganti terus, kasian siswa dan guru",Acnes Creamy Wash
Livilo28,2,09-04-2021 8:00,non,negative,"Banyak banget kasus pencemaran lingkungan, tapi nggak ada tindakan tegas dari pihak berwenang",Acnes Creamy Wash
Najwapamela8,2,07-04-2021 16:11,non,negative,"Masalah sampah di kota makin parah, tempat pembuangan penuh, tapi masyarakat masih buang sampah sembarangan",Acnes Creamy Wash
aprillwhy,2,06-04-2021 0:55,non,negative,"Kok bisa ya, transportasi umum makin mahal tapi pelayanannya nggak meningkat sama sekali.Pembangunan infrastruktur kayaknya cuma buat pencitraan aja, hasilnya nggak maksimal dan malah bikin susah",Acnes Creamy Wash
wysputri,2,10-03-2021 2:58,non,negative,"Banyak berita soal penipuan investasi, banyak orang jadi korban, tapi pelakunya belum ditindak tegas. Harga bahan makanan pokok makin naik, gaji nggak naik-naik, hidup jadi makin sulit aja",Acnes Creamy Wash
adrianaden,2,09-03-2021 15:54,non,negative,"Kasus kekerasan dalam rumah tangga makin sering terdengar, padahal banyak lembaga bantuan, tapi kok nggak efektif. Sering banget mati lampu di daerahku, padahal katanya ada pembangkit listrik baru.",Acnes Creamy Wash
airineww_,1,09-03-2021 15:27,non,negative,"Pelayanan di rumah sakit makin buruk, padahal biaya kesehatan makin mahal aja",Acnes Creamy Wash
shofie_4444,1,09-03-2021 9:35,non,negative,"Tren gaya hidup hedonis makin marak, banyak yang pamer tapi sebenernya utang di mana-mana.",Acnes Creamy Wash
naielana,1,09-03-2021 0:46,non,negative,"Kebijakan transportasi baru malah bikin ruwet, bukannya mempermudah malah tambah bikin macet",Acnes Creamy Wash
sandi11,1,07-03-2021 13:43,non,negative,"Banyak banget berita hoax yang beredar, bikin bingung dan susah percaya sama berita beneran",Acnes Creamy Wash
pritatiwi,1,07-03-2021 4:13,non,negative,"Kebijakan soal perizinan usaha makin ribet, bikin usaha kecil makin susah berkembang",Acnes Creamy Wash
Traselivo,1,05-03-2021 18:59,non,negative,"Sistem peradilan di negeri ini kayaknya nggak adil, yang punya duit bebas, yang miskin dipenjara",Acnes Creamy Wash
ahmone,1,04-03-2021 8:38,non,negative,"Sistem peradilan di negeri ini kayaknya nggak adil, yang punya duit bebas, yang miskin dipenjara",Acnes Creamy Wash
alalia,1,03-03-2021 10:25,non,negative,"Tiap hari liat berita kriminal bikin parno, padahal pengen banget tinggal di lingkungan yang aman",Acnes Creamy Wash
gal2,1,01-03-2021 10:23,non,negative,"Liat berita soal kebijakan baru tentang pajak kendaraan bikin geleng-geleng kepala deh, masa tiap tahun harus bayar lebih mahal tapi jalanan tetap aja rusak dan macet",Acnes Creamy Wash
Ikhlasyt,1,04-04-2021 8:20,non,negative,"Harga tiket transportasi umum sekarang makin mahal, tapi pelayanannya tetep aja buruk, jadwal nggak jelas, sering telat, dan fasilitasnya nggak terawat.",Acnes Creamy Wash
fidaharin,1,04-04-2021 1:46,non,negative,"Pendidikan di Indonesia kayaknya makin nggak jelas arahnya, kurikulum sering ganti, guru bingung, murid-murid jadi korban kebijakan yang nggak konsisten",Acnes Creamy Wash
Nurintan0219,1,03-04-2021 23:21,non,negative,"Isu lingkungan makin parah aja, polusi udara di kota besar udah nggak bisa ditolerir lagi, tapi pemerintah kayaknya kurang serius buat atasi masalah ini",Acnes Creamy Wash
aqilaa21,2,03-04-2021 7:44,non,negative,"Berita soal kenaikan harga sembako bikin stres, tiap bulan harga naik terus tapi pendapatan tetep segitu-gitu aja, jadi mikir gimana bisa bertahan",Acnes Creamy Wash
halimahnr,2,03-04-2021 4:55,non,negative,"Pelayanan kesehatan di rumah sakit negeri bikin kesel, ngantri lama, fasilitas minim, dan dokter yang kadang kurang ramah, padahal bayar asuransi kesehatan mahal",Acnes Creamy Wash
ifada,2,03-04-2021 1:00,non,negative,"Kebijakan baru tentang subsidi listrik kayaknya cuma bikin rakyat makin susah, tarif naik terus tapi pelayanan dari PLN tetep sering mati lampu",Acnes Creamy Wash
