username,rate,date,label,sentimen,reviews,produk
n*****1,5,2024-05-22 22:39,non,positive,"Tekstur:tidak terlalu kental
 Daya Serap:mudah menyerap
 Keaslian:asli
 

 Udah beberapa bulan pakai nya, semoga semakin cocok di wajah aku. Cuman jadi buat wajah berminyak aja. Pengiriman cepat. Amanah selalu ya biar bisa menciptakan wajah - wajah glowing wanita indonesia..",MS GLOW FACIAL WASH
srihastutik1987,3,2024-05-22 22:24,fake,neutral,"Efek:memberikan kulit tampak lebih cerah
 Tekstur:sangat lembut dan nyaman
 Keaslian:semua barang aslii",MS GLOW FACIAL WASH
k*****2,5,2024-05-22 22:12,non,positive,"Aroma:harum
 Tekstur:ringan dan cepat meresap
 Intensitas:baru di coba
 

 Semoga saja memberikan hasil sesuai dengan yg diharapkan.",MS GLOW Paket Wajah
r*****a,5,2024-05-22 21:22,fake,positive,"Tekstur:kental
 Daya Serap:oke
 Keaslian:oke
 

 Meredakan jerawat untuk pemakaian rutin
 Terimakasih",MS glow DAY CREAM
ebe1504484,5,2024-05-22 21:14,fake,positive,"Langganan dari tahun 2019, awal2 pake yang paket whitening langsung cocok dong, terus muncul lah whitecell DNA, pake doang dan ahhh muka aku glowing, jerawat flek hitam ilang🤭",MS GLOW Paket Wajah
zulfikarchandra1983,5,2024-05-22 21:03,fake,positive,Langganan msglow dari tahun 2019🫶🏻,MS Glow Under Arm CREAM PEMUTIH LIPATAN
w*****8,5,2024-05-22 20:56,non,positive,"Efek:belum ada perubahan
 Tekstur:cukup baik
 Keaslian:insyaallah asli
 

 paket sampe dengan cepat pertama kalinya nyobain dapet deep treatmentnya semoga cocok deh",MS glow Night cream 5 variant
kakaaeny,5,2024-05-22 20:34,non,positive,"Efek:blm d ciba
 Tekstur:lembut
 Keaslian:blum d coba
 

 Brang trlah sampai dgn selamat blum d coba mudah mudahn bagus",MS GLOW FACIAL WASH
kakaaeny,5,2024-05-22 20:28,non,positive,Pesenannya cepat sampai,SERUM MS GLOW WHITE CELL DNA
n*****a,5,2024-05-22 20:20,non,positive,"Pesanan sesuai dan cepat sampai, baru order kemarin besoknya sampai yeay",MS GLOW Paket Wajah
sitimasitohdtjs,5,2024-05-22 20:13,non,positive,"Tekstur:cair
 Daya Serap:cepat menyerap
 Efek:melembabkan dan mencerahkan kulit
 

 Tapi agak rembes dikit tadi mungkin pas dalam perjalanan",MS GLOW Paket Wajah
hidayatullaelah124,5,2024-05-22 20:08,fake,positive,"Tekstur:cair
 Kandungan:memuaskan
 Efek:membersihkan dan mencerahkan kulit",MS GLOW FACIAL WASH
qiqiamalia209,5,2024-05-22 19:43,non,positive,"Barang yang dikirim sesuai dengan pesanan , pengemasan dan pengiriman cepat",MS GLOW Paket Wajah
n4dia.4gustin,5,2024-05-22 19:09,non,positive,"Efek:baru mau coba semoga cocok
 Tekstur:ringan
 Keaslian:ori udah di scan barcode
 

 Baru mau coba pake ms glow semoga cocok dikulit wajah aku",MS glow TONER glow maker / acne fight
n4dia.4gustin,5,2024-05-22 19:09,non,positive,Tekstur:barang bagus sesuai pesanan,MS GLOW FACIAL WASH
nuraprilliyah07,5,2024-05-22 19:07,non,positive,"Senang sekali.. pakcing rapihh, barang baguss no kw kw. Pengiriman cepattm d ksih bonus lagi yee terimakasih sukses slalu",MS glow DAY CREAM
meriifebrianti2302,5,2024-05-22 18:54,non,positive,"Pengirimannya cepat, produk sesuai, packing Aman... Udah cocok bangat sama produk ini",MS GLOW Paket Wajah
bitifulgirl,4,2024-05-22 18:30,non,positive,"Tekstur:gel
 Daya Serap:baik
 Keaslian:ori
 

 Semoga sering2 diskon ya kak untuk red jelly nya hihihi",MS glow Loose Powder
anandharismayanty,5,2024-05-22 18:09,non,positive,"Tekstur:belum dibuka
 Daya Serap:belum dipakai
 Keaslian:semoga ori karena beli dari official shop
 

 Pengiriman cepet packing aman expire masih lama makasih seller semoga amanah terus",MS GLOW Paket Wajah
linda1731,5,2024-05-22 18:06,fake,positive,"Smoga cocok.soalnya kmrin pke acne buat ilangin bruntusan malah kusammmm, sabun wajahnya Golden jdi ga cocok gtu bedaa",MS glow Night cream 5 variant
r*****i,5,2024-05-22 18:03,non,positive,"Mantap cepet bgt sampenya dpt harga lebih murah, free essence lagi. Ga diragukan lagi udh pasti ori klo beli disini. Makasih msglow🥰",Red jelly MS glow
riantigusnamawati,4,2024-05-22 17:31,fake,positive,"Tekstur:lembut
 Efek:menjadikan wajah lebih cerah, dan tidak berjerawat",MS glow Night cream 5 variant
nabila.nur,5,2024-05-22 17:26,fake,positive,"Pengemasannya ok banget,, bubblewrap tebal, pengiriman jg cepat, aku udah pemakaian yg tube ke 3,, suka banget bwt dipakai dikaki bikin tone up, sampe dblg mulus klo abis pake ini 🫶🏻 and yg pasti adminnya super ramah ❤️",MS GLOW Paket Wajah
n*****i,5,2024-05-22 17:02,non,positive,Makasih... pengiriman cepat... barang asli... recoment bgt beli disini... setiap beli pasti di toko ini...,MS GLOW Paket Wajah
z*****3,5,2024-05-22 16:52,non,positive,"Tekstur:lembut tdk lengket diwajah
 Kandungan:mengandung komposisi yg bermanfaat
 Efek:membersihkan dan mencerahkan wajah
 

 Pengemasan dan pengiriman cepat sehari sampe, packing selalu safety dijamin aman,harga sesuai kualitas, barang sesui pesanan, exp masih lama 2027,dijamin ori, mencerahkan wajah,sudah langganan disini, selalu repeat order,mantab makasih",MS GLOW FACIAL WASH
v*****4,5,2024-05-22 16:36,non,positive,"Tekstur:creamy
 Daya Serap:blom d coba
 Aroma:blom tahu
 

 Baru kali kesampaian beli jj glow.. Meski sdh cukup lama memakai produk ms glow.. Jadi blom bs testi karena baru mau mencoba thank u.",MS glow JJ Glow
kireyna10,5,2024-05-22 16:27,non,positive,"Tekstur:creamy
 Daya Serap:bagus
 Keaslian:original
 

 Ms glow night cream ultimate terbukti hasilnya.. Sudah cocok pakai produk ms glow.. Pengiriman cepat sekali",MS GLOW Paket Wajah
h*****4,5,2024-05-22 16:18,non,positive,Alhamdulillah barang ori,MS GLOW FACIAL WASH
m*****r,5,2024-05-22 16:00,non,positive,Makasih Banyak barang nya udh dtng....udh langganan beli di toko ini.. sukses ya ka jualan nya ttp amanah,MS glow JJ Glow
m*****r,5,2024-05-22 16:00,fake,positive,"Tekstur:good
 Daya Serap:bagus
 Keaslian:asli
 

 The best pokoknya mantp deh yeyeyey lalal uusus",MS glow Night cream 5 variant
a*****a,5,2024-05-22 15:49,trusted,positive,"Efek:paket acne ini cocok banget buat kulit sensitif kaya aku suka banget pokonya hasilnya juga bagus benget dan alhamdulillah di aku pas awal coba gak ada detox yang parah kaya orang orang detoknya cuma jerawat kecil aja abis itu bekasnya bersih gak ada bekas dan kulitnya jadi lembab dan cerah
 Keaslian:Produk nya asli pas di scan ada no bpom nya",MS GLOW FACIAL WASH
1*****h,5,2024-05-22 15:21,fake,positive,"Efek:memberikan hasil yang memuaskan
 Tekstur:menyenangkan dan sesuai harapan
 Keaslian:produk autentik sesuai prediksi
 

 💙💙💙❤️‍🔥",MS GLOW FACIAL WASH
ermanursetyani,5,2024-05-22 14:41,non,positive,"Tekstur:cair
 Kandungan:vitamin bermanfaat
 Efek:lembab
 

 harganya murah, pengirimannya cepat, tengkyu min",MS glow DAY CREAM
tikadistro,5,2024-05-22 14:01,non,positive,"Tekstur:tahan lama
 Kandungan:mengandung vitamin
 Efek:bagus
 

 harganya murah, pengirimannya cepat, tengkyu min",MS GLOW Paket Wajah
indriyti14,5,2024-05-22 13:56,non,positive,"Mantap di bonusin serum. 
 Tempat cream nya juga Tas lucu elegan",MS GLOW Paket Wajah
s*****v,4,2024-05-22 13:51,non,positive,"Efek:menyamarkan noda hitam
 Tekstur:tidak lengket
 Keaslian:original
 

 paket sudah di Terima dengan baik dapat free dark spot serum, Terima kasih ms glow..",MS GLOW FACIAL WASH
s*****v,4,2024-05-22 13:48,fake,positive,"Tekstur:lembut
 Kandungan:bagus
 Efek:mencerahkan",MS GLOW FACIAL WASH
esty_indonesia,5,2024-05-22 13:36,fake,positive,"Tekstur:lembut dan mudah diaplikasikan pada kulit
 Kandungan:terbukti aman untuk penggunaan sehari hari
 Efek:memberikan kuliah tampak lebih cerah",MS GLOW Paket Wajah
oonrohana636,5,2024-05-22 11:48,fake,positive,"Tekstur:cair
 Aroma:wangi
 Efek:melindungi dari sinar uv
 

 Baru di coba semoga efektif",MS GLOW Paket Wajah
yanni10.bria,5,2024-05-22 11:47,non,positive,"Pengiriman super duper cepat , harga terjangkau , produk original , terimakasih banyak love banget",MS GLOW FACIAL WASH
bungakurniasih_1819,5,2024-05-22 11:46,non,positive,"Tekstur:creamy
 Daya Serap:baik
 Keaslian:asli
 

 Udah langganan ya karena takut kalo beli bukan di officialnha takut dapat yg palsu...pengiriman lumayan sih ya kmren smpet muter2 dl",MS GLOW FACIAL WASH
kusuara,5,2024-05-22 11:23,non,positive,Mantap saya skrg ganti ke daviena dan cocok... Ms glow sudah tidak ngaruh lagi ke wajah saya aneh sekali padahal dlu cocok aja terima kasih ya,MS GLOW FOR MEN SUN SCREEN
i*****0,5,2024-05-23 12:59,non,positive,"Tekstur:Tekstur cair
 Cocok untuk:Cocok buat yang daily remover
 Aroma:Gak ada baunyaa
 

 Ini juga first time pake micellar waternya azarine. Semoga cocok biar bisa repurchase teruss. Makasih seller ❤️❤️",Azarine Micellar Water 90 ml Pembersih Wajah Daily Heavy Make Up Untuk Semua Jenis Kulit dengan Ceramide Make Up Remover
i*****0,5,2024-05-23 12:59,non,positive,"Tekstur:Tekstur cair
 Cocok untuk:Cocok buat yang kulitnya bruntusan
 Daya Serap:Daya serap 2 menit aja udah nampol
 

 First time pake toner semoga di wajah ga kenapa-kenapa deh. Semoga cocok buar ga kebanyakan trial and error wkwkwk. Makasih seller ❤️❤️",Azarine Toner Sejuta Umat for All Skin Types Untuk Kulit Kusam Kombinasi Anti Aging Berminyak Berjerawat 90 ml
a*****5,5,2024-05-23 12:55,non,positive,"packingnya sangat amat aman dan rapih, baru mau coba semoga cocok",Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ [LOLOS UJI INVIVO INVITRO] Sunscreen Gel Untuk Kulit Berminyak Berjerawat Sensitif 40ml
y*****u,5,2024-05-23 12:45,non,positive,"Kadaluarsa:bulan sept 2026
 Aroma:blm coba
 Tekstur:blm coba
 

 Alhamdulillah paket expired nya masih lama ini utk pembelian dan pemakaian pertama kali",[GIFT] Azarine PHA 10% + Astaxanthin Hilarious Serum 20ml
y*****u,5,2024-05-23 12:45,non,positive,"Tekstur:ok
 Cocok untuk:kulit muka
 Daya Serap:bagus
 

 Alhamdulillah pesanannya sudah datang dapat digunakan sesuai kebutuhan karena sudah biasa pakai barang nya terimakasih seller",Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml [LOLOS UJI INVIVO INVITRO] Sunscreen kulit kering sensitif
qyaraanjani228,5,2024-05-23 12:43,fake,positive,Cocok untuk:wanita,[Azarine x Marvel] AHA-BHA-PHA Peeling Serum 20ml
f*****a,5,2024-05-23 12:41,fake,positive,"Tekstur:cream
 Cocok untuk:aktifitas luar
 Daya Serap:ok
 

 Cocok",Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml [LOLOS UJI INVIVO INVITRO] Sunscreen kulit kering sensitif
eteker92,5,2024-05-23 12:36,non,positive,"Tekstur:cair
 Cocok untuk:kulit kering
 Efek:glowing
 

 Baru pertama nyoba varian yang ini, semoga cocok untuk memudarkan bekas jerawat",[Azarine x Marvel] Radiant Luminous Serum 20ml
mmuttii,5,2024-05-23 12:31,non,positive,"Efek:blm pernah nyoba
 Tekstur:baik
 Aroma:harum
 

 semoga aja cocok yaa, paket komplit ini mah",Azarine C White Series Package
resya.libra,5,2024-05-23 12:30,non,positive,"Tekstur:lwmbut
 Daya Serap:cepa menyerap dan nyaman
 Efek:menghidrasi kulit
 

 alhamdulilah enak di pakai, trima kasih kurir , cepet nyampenya",[GEL] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml [LOLOS UJI INVIVO INVITRO] BEST SELLER sunscreen kulit berminyak berjerawat
h*****p,5,2024-05-23 12:30,non,positive,Packingnya rapi bangettt dan buble wrapnya juga bnyak jd produk aman smpai rumah,Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Facial Moisturizer Instant Moist Mencerahkan Kulit Kusam Berjerawat Sensitif 30g
salsbilap,5,2024-05-23 12:27,non,positive,"Aroma:buah
 Berat:ya untuk trevel
 Kenyamanan:ada efek putihdikit
 

 Bagus bisa di bawa kemana mana karna kemasan mini /trevel ygs kalo mau beli yang ini enak banget tinggal semprot",Azarine Ceraspray Sunscreen Spray SPF 50 PA+++ with cooling sensation 50ml UV Defender UV Protector Outdoor Sunscreen Mist
f*****s,5,2024-05-23 12:11,non,positive,"Tekstur:gel
 Daya Serap:cepat
 Cocok untuk:kulit berjerawat
 

 Packaging aman, pakai bubble wrap dan ada aluminum seal nya. Buat yang komplain kenapa packing cuma kardus mungkin nggak pake proteksi tambahan yang harus tambah 1000 rupiah itu di pilihannya. Jadi aku rasa itu bukan salah toko kalau packing cuma kardus doang. Kecuali udah pilih opsi itu dan masih dikirim pake kardus doang baru mungkin salah toko... Overall semuanya bagus dan nggak ada yang salah",Azarine Oil Free Brightening Daily Moisturizer Untuk Kulit Berminyak Berjerawat Mencerahkan Bekas Jerawat 40ml
arkhakeenandratirtana,5,2024-05-23 12:07,non,positive,Daya Serap:pasti ori..,Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml [LOLOS UJI INVIVO INVITRO] Sunscreen kulit kering sensitif
b*****a,4,2024-05-23 12:03,fake,positive,Sekarang lagi beralih pake produknya azarine. Semoga cocok ya,Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Facial Moisturizer Instant Moist Mencerahkan Kulit Kusam Berjerawat Sensitif 30g
d*****9,5,2024-05-23 12:02,non,positive,"Barang sampai dengan selamat meskipun pengirimannya jauh,belum dicoba semoga cocok",[GEL] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml [LOLOS UJI INVIVO INVITRO] BEST SELLER sunscreen kulit berminyak berjerawat
haniawaliah016,5,2024-05-23 11:57,fake,positive,Barangnya oke,Azarine C White Series Package
milshop3,5,2024-05-23 11:50,fake,positive,"Tekstur:kental
 Aroma:wangi
 Cocok untuk:semua jenis kulit, nggak berat pas dipake",Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ [LOLOS UJI INVIVO INVITRO] Sunscreen Gel Untuk Skin Barrier Protection Sunscreen Kulit Kering Berjerawat Sensitif 40ml
rayhanfirdaus_store,5,2024-05-23 11:46,fake,positive,"Tekstur:bagus sekali
 Cocok untuk:dayli
 Daya Serap:tinggi
 

 Kerenn😍",Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml [LOLOS UJI INVIVO INVITRO] Sunscreen kulit kering sensitif
tryivvucfy,5,2024-05-23 11:42,fake,positive,"Tekstur:Lembut Dan Dingin
 Cocok untuk:Kulit Berjerawat
 

 Sangat Bagus",Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ [LOLOS UJI INVIVO INVITRO] Sunscreen Gel Untuk Kulit Berminyak Berjerawat Sensitif 40ml
c*****a,5,2024-05-23 11:39,non,positive,"Aroma:blm dicoba
 Berat:blm dicoba
 Kenyamanan:blm dicoba
 

 Baru pertama kali untuk versi spray, versi satunya cocok sih semoga ini juga. Thanks seller ❣️❣️",Azarine Ceraspray Sunscreen Spray SPF 50 PA+++ with cooling sensation 50ml UV Defender UV Protector Outdoor Sunscreen Mist
u*****1,5,2024-05-23 11:37,fake,positive,Tekstur:tampilan bagus barangnya baik kualitas bagus dan cocok untuk berpergian,Azarine Acne Gentle Cleansing Foam 60ml
dusesunarya894,5,2024-05-23 11:36,fake,positive,"Tekstur:kental tapi ringan pas di pake
 Efek:baru kali ini nyoba
 Keaslian:produk aslii
 

 Baru pertama kali nyoba but aku udh nyoba moiz sama sunscreeen nya enak ringan dimuka semoga cocok dan ada hasilnyaaa , 😁",[Azarine x Marvel] Vitamin C 10% + Diamond Booster Serum 20ml
m*****t,5,2024-05-23 11:36,non,positive,"Tekstur:jel
 Keaslian:asli
 Efek:melembabkan
 

 Baru pertama kali coba semoga cocok, pengiriman cepat",Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Facial Moisturizer Instant Moist Mencerahkan Kulit Kusam Berjerawat Sensitif 30g
gustianatina,5,2024-05-23 11:30,fake,positive,"Tekstur:ceeamy
 Daya Serap:mudah menyerap
 Cocok untuk:kulit wajah
 

 Bagus udh bbrp kali pake ini. Makasih",[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ [2x50ml] [LOLOS UJI INVIVO INVITRO] BEST SELLER sunscreen kulit berminyak berjerawat
mtbmbhfg0a,5,2024-05-23 11:29,non,positive,"Tekstur:ringan
 Cocok untuk:kulit kering
 Keaslian:asli sesuai deskripsi
 

 Makasih seller, paketnya cepat sampai, sesuai pesanan, ori, seller amanah, barang ori, pengiriman cepat thanks seller, iAllah langganan",Azarine 3 Pcs Paket Barrier Moisturizer Series with Sunscreen Kulit Berjerawat Pelembab Wajah Instant Moist Skincare Mencerahkan Kulit Kusam Sensitif 30g
r*****6,4,2024-05-23 11:26,non,positive,Belum di coba,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ [LOLOS UJI INVIVO INVITRO] Sunscreen Gel Untuk Kulit Berminyak Berjerawat Sensitif 40ml
a*****8,5,2024-05-23 11:18,fake,positive,"Sunscreennya azarine so far ngga pernah gagal, yg chemical atau physical cocok. Malah nyoba yg lain jadi bruntusan",[Twin Pack] Azarine Tone Up Mineral Sunscreen Serum SPF50 PA++++ [2x27ml] [LOLOS UJI INVIVO INVITRO] Sunscreen Mencerahkan semua jenis kulit
c*****w,5,2024-05-23 11:09,non,positive,"Tekstur:cair dan ringan
 Efek:mencerahkan dan melembabkan
 

 pesanan sesuai",[Azarine x Marvel] Niacinamide 5% + Moisture Sepiwhite Serum 20ml
puterialifa1,5,2024-05-23 11:08,non,positive,"Packingnya safety parah, bubble warpnya tebel abiez pokonya oke deh",[Azarine x Marvel] Vitamin C 10% + Diamond Booster Serum 20ml
rachel301,5,2024-05-23 10:59,non,positive,"Tekstur:cukup memuaskan
 Cocok untuk:cocok buat pemulaa
 Daya Serap:bagus bangettt, nyerapnya juga cepet banget
 

 barang sampai dengan aman, bubble wrap nya tebal, packaging nya rapihh",Azarine Toner Sejuta Umat for All Skin Types Untuk Kulit Kusam Kombinasi Anti Aging Berminyak Berjerawat 90 ml
a*****l,4,2024-05-23 10:56,non,positive,"Tekstur:gel
 Cocok untuk:wajah berjerawat
 Aroma:tidak ada aroma
 

 Pengirimannya lumayan lama, sunscreennya bagus untuk di muka yang sensitive, dan cocok digunakan untuk siang hari",Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ [LOLOS UJI INVIVO INVITRO] Sunscreen Gel Untuk Kulit Berminyak Berjerawat Sensitif 40ml
rosidaf_12,5,2024-05-23 10:54,fake,positive,Bagus,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ [LOLOS UJI INVIVO INVITRO] Sunscreen Gel Untuk Kulit Berminyak Berjerawat Sensitif 40ml
u*****3,5,2024-05-23 10:50,non,positive,"Tekstur:gel
 Cocok untuk:wajah
 Keaslian:insyaaAllah asli
 

 Alhamdulillah barang datang sesuai pesanan, kualitas baik…terima kasih banyak…sukses dan amanah selalu yaa….",[Azarine x Marvel] Daily Defender Multivitamin Serum 20ml
u*****3,5,2024-05-23 10:50,non,positive,"Tekstur:cair
 Cocok untuk:wajah
 Aroma:biasa aja
 

 Alhamdulillah barang datang sesuai pesanan, kualitas baik…terima kasih banyak…sukses dan amanah selalu yaa….",[Azarine x Marvel] Hydramax Water Bank Serum 20ml
r*****a,5,2024-05-23 10:49,fake,positive,"Tekstur:kentel, thick gitu
 Aroma:biasa aja
 Cocok untuk:muka
 

 enak, gampang menyerap, baguz",Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ [LOLOS UJI INVIVO INVITRO] Sunscreen Gel Untuk Skin Barrier Protection Sunscreen Kulit Kering Berjerawat Sensitif 40ml
d*****i,4,2024-05-23 10:44,fake,positive,"Tekstur:cair
 Cocok untuk:bikin kulit cerah
 Efek:menangkan
 

 Baru pakai tapi sih kayanya belum terlalu kelihatan hasilnya",[Azarine x Marvel] Niacinamide 5% + Moisture Sepiwhite Serum 20ml
d*****i,5,2024-05-23 10:44,fake,positive,"Tekstur:cair
 Cocok untuk:kulit kering
 Daya Serap:oke
 

 Udh biasa pake toner azarine. Selalu enak aja dipakai nya. Cocok buat jenis kulit kering",Azarine Toner Sejuta Umat for All Skin Types Untuk Kulit Kusam Kombinasi Anti Aging Berminyak Berjerawat 90 ml
trianayuniati240,5,2024-05-23 10:41,non,positive,"Tekstur:dingin di kulit wajah
 Cocok untuk:kulit tampak lebih cerah dan halus
 Kandungan:formulasi yg berkualitas
 

 Barangnya baru sampai gess, semoga cocok yaaa sama kulit akuu yaa☺ baru mau nyoba soalnya hhe",Azarine Acne Gentle Cleansing Foam 60ml
